"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1914948465609859203","Thu Apr 24 15:38:49 +0000 2025","0","@tvOneNews Kejaksaan gagal bedakan kritik dan kejahatan. #PembungkamanDemokrasi #PembungkamanPers","1915430232619925806","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915430232619925806","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:38:41 +0000 2025","0","@tvOneNews Jaksa sekarang doyan sensi bukan investigasi. #PembungkamanDemokrasi #PembungkamanPers","1915430202328703380","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915430202328703380","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:38:34 +0000 2025","0","@tvOneNews Kejaksaan makin sibuk urus berita lupa urus keadilan. #PembungkamanDemokrasi #PembungkamanPers","1915430170468782334","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915430170468782334","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:38:24 +0000 2025","0","@tvOneNews Kejaksaan bukan lembaga hukum tapi lembaga baper. #PembungkamanDemokrasi #PembungkamanPers","1915430127762362698","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915430127762362698","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:38:10 +0000 2025","0","@tvOneNews Media kritis dianggap musuh. Demokrasi tinggal nama. #PembungkamanDemokrasi #PembungkamanPers","1915430070833078386","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915430070833078386","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:37:53 +0000 2025","0","@tvOneNews Bukannya klarifikasi malah kriminalisasi. #PembungkamanDemokrasi #PembungkamanPers","1915430001387917728","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915430001387917728","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:37:46 +0000 2025","0","@tvOneNews Mereka lebih cepat tangkap jurnalis daripada koruptor. #PembungkamanDemokrasi #PembungkamanPers","1915429969087602975","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429969087602975","1874497768896757762",
"1914909826980962346","Thu Apr 24 15:37:36 +0000 2025","1","@JembzCoeey KEJAKSAAN TAI! #PembungkamanDemokrasi #PembungkamanPers","1915429926502883723","","JembzCoeey","in","","0","0","0","https://x.com/undefined/status/1915429926502883723","1724349251361374208",
"1914948465609859203","Thu Apr 24 15:37:21 +0000 2025","0","@tvOneNews Saat pers dibungkam kejahatan dibiarkan merajalela. #PembungkamanDemokrasi #PembungkamanPers","1915429864754319477","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429864754319477","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:37:14 +0000 2025","0","@tvOneNews Jaksa takut disorot? Mungkin ada yang perlu dibongkar. #PembungkamanDemokrasi #PembungkamanPers","1915429834815422825","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429834815422825","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:37:05 +0000 2025","0","@tvOneNews Kejaksaan maunya media jadi corong bukan kontrol. #PembungkamanDemokrasi #PembungkamanPers","1915429798777938376","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429798777938376","1874497768896757762",
"1915090748351058260","Thu Apr 24 15:37:04 +0000 2025","0","@AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915429794780709327","","secretinpublic_","in","","0","0","0","https://x.com/undefined/status/1915429794780709327","1903009260843520000",
"1914948465609859203","Thu Apr 24 15:36:57 +0000 2025","0","@tvOneNews Jaksa bukan dewa kenapa takut dikritik? #PembungkamanDemokrasi #PembungkamanPers","1915429765483520442","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429765483520442","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:36:49 +0000 2025","0","@tvOneNews Mereka tak suka transparansi karena takut ketahuan. #PembungkamanDemokrasi #PembungkamanPers","1915429729764585944","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429729764585944","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:36:09 +0000 2025","0","@tvOneNews Kejaksaan bukan rumah tahanan kritik! #PembungkamanDemokrasi #PembungkamanPers","1915429563540398353","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429563540398353","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:36:08 +0000 2025","0","@tvOneNews Gimana kalo di kasih kewenangan lebih ni instansi #PembungkamanDemokrasi #PembungkamanPers","1915429561057300939","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429561057300939","1896958764353568769",
"1914948465609859203","Thu Apr 24 15:35:56 +0000 2025","0","@tvOneNews Pejabat gila anti kritik! #PembungkamanDemokrasi #PembungkamanPers","1915429508062331038","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429508062331038","1896958764353568769",
"1914948465609859203","Thu Apr 24 15:35:52 +0000 2025","0","@tvOneNews Kalau bersih kenapa panik diberitakan? #PembungkamanDemokrasi #PembungkamanPers","1915429490815049759","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429490815049759","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:35:46 +0000 2025","0","@tvOneNews Yang mengkritik di bungkam gilaa!! #PembungkamanDemokrasi #PembungkamanPers","1915429466991739135","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429466991739135","1896958764353568769",
"1914948465609859203","Thu Apr 24 15:35:37 +0000 2025","0","@tvOneNews Negara demokrasi instansi anti kritik #PembungkamanDemokrasi #PembungkamanPers","1915429429352030684","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429429352030684","1896958764353568769",
"1914948465609859203","Thu Apr 24 15:35:31 +0000 2025","0","@tvOneNews Kejaksaan sekarang bukan lagi penegak hukum tapi penegak perasaan tersinggung #PembungkamanDemokrasi #PembungkamanPers","1915429402877513798","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429402877513798","1874497768896757762",
"1915090748351058260","Thu Apr 24 15:35:27 +0000 2025","0","@AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915429386448461834","","AdhieMassardi","in","","0","5","0","https://x.com/undefined/status/1915429386448461834","1903009260843520000",
"1914948465609859203","Thu Apr 24 15:35:26 +0000 2025","2","@tvOneNews Demokrasi butuh kebebasan bicara bukan intimidasi. #PembungkamanDemokrasi #PembungkamanPers","1915429382166110560","","TopengPublik__","in","","0","0","0","https://x.com/undefined/status/1915429382166110560","1831497367226601472",
"1914948465609859203","Thu Apr 24 15:35:23 +0000 2025","0","@tvOneNews Keadilan apa yang bisa kita harapkan kalau aparat hukum sendiri anti transparansi dan alergi kritik? #PembungkamanDemokrasi #PembungkamanPers","1915429369612558567","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429369612558567","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:35:17 +0000 2025","0","@tvOneNews Kejaksaan anti kritik #PembungkamanDemokrasi #PembungkamanPers","1915429344597745954","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429344597745954","1896958764353568769",
"1914948465609859203","Thu Apr 24 15:35:15 +0000 2025","0","@tvOneNews Pers itu pilar demokrasi bukan musuh negara. Tapi Kejagung malah perlakukan mereka seperti teroris. #PembungkamanDemokrasi #PembungkamanPers","1915429336867573975","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429336867573975","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:35:08 +0000 2025","0","@tvOneNews Ini bukan penegakan hukum ini penegakan ketakutan. Dan sayangnya Kejagung jadi alatnya #PembungkamanDemokrasi #PembungkamanPers","1915429307297783943","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429307297783943","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:35:01 +0000 2025","0","@tvOneNews Kalau berita dianggap menyerang kenapa bukan dibantah dengan fakta? Kok malah dikriminalisasi? #PembungkamanDemokrasi #PembungkamanPers","1915429278134718830","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429278134718830","1874497768896757762",
"1914948465609859203","Thu Apr 24 15:34:50 +0000 2025","0","@tvOneNews Kejaksaan alergi kebenaran butuh periksa nurani. #PembungkamanDemokrasi #PembungkamanPers","1915429233389883742","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429233389883742","1874497768896757762",
"1915090748351058260","Thu Apr 24 15:34:50 +0000 2025","0","@dalihjk @AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915429232332947499","","dalihjk","in","","0","1","0","https://x.com/undefined/status/1915429232332947499","1903009260843520000",
"1914948465609859203","Thu Apr 24 15:34:34 +0000 2025","0","@tvOneNews Kejaksaan alergi kebenaran butuh periksa nurani. #PembungkamanDemokrasi #PembungkamanPers","1915429163240214557","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429163240214557","1874740660781355008",
"1914948465609859203","Thu Apr 24 15:34:25 +0000 2025","0","@tvOneNews Saat pers dibungkam kejahatan dibiarkan merajalela. #PembungkamanDemokrasi #PembungkamanPers","1915429125994799378","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429125994799378","1874740660781355008",
"1914948465609859203","Thu Apr 24 15:34:14 +0000 2025","0","@tvOneNews Kejaksaan maunya media jadi corong bukan kontrol. #PembungkamanDemokrasi #PembungkamanPers","1915429078917931122","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429078917931122","1874740660781355008",
"1915090748351058260","Thu Apr 24 15:34:11 +0000 2025","0","@dudungtakdun9 @AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915429066322395549","","dudungtakdun9","in","","0","0","0","https://x.com/undefined/status/1915429066322395549","1903009260843520000",
"1914948465609859203","Thu Apr 24 15:34:04 +0000 2025","0","@tvOneNews Jika kritik dianggap makar kita sedang dijajah diam-diam. #PembungkamanDemokrasi #PembungkamanPers","1915429037893394748","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429037893394748","1874740660781355008",
"1915090748351058260","Thu Apr 24 15:33:47 +0000 2025","0","@AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915428967865344234","","secretinpublic_","in","","0","0","0","https://x.com/undefined/status/1915428967865344234","1903009260843520000",
"1915090748351058260","Thu Apr 24 15:33:33 +0000 2025","0","@ikhsan64391 @AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915428907467391261","","ikhsan64391","in","","0","0","0","https://x.com/undefined/status/1915428907467391261","1903009260843520000",
"1915090748351058260","Thu Apr 24 15:33:24 +0000 2025","0","@AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915428872751120852","","secretinpublic_","in","","0","0","0","https://x.com/undefined/status/1915428872751120852","1903009260843520000",
